channel_id,title,description,custom_url,country,created_at,subscriber_count,total_views,video_count,hidden_subscriber_count,keywords,collected_at,niche
UCLQOtbB1COQwjcCEPB2pa8w,Udayan Adhye,"I help you understand money better. That's all things investing, insurance, mutual funds, SIPs, budgeting and managing your emotions around money. I have been licensed in the financial services industry in India since 2015, first in insurance (IRDAI) and then in mutual funds (AMFI Registered Mutual Fund Distributor). So far, I have helped over 1,000 families in insurance and actively work with 300+ families.
",@udayanadhye,IN,2024-01-26T07:27:47.752791Z,88800,15540581,390,False,,2025-12-25T08:19:17.986996,finance
UCqhzVsnH1UqlxEtu4p9vM6g,PolicyX,"Welcome to the official  ! At 𝐏𝐨𝐥𝐢𝐜𝐲𝐗, we offer 𝐫𝐞𝐚𝐥 𝐢𝐧𝐬𝐮𝐫𝐚𝐧𝐜𝐞 𝐬𝐨𝐥𝐮𝐭𝐢𝐨𝐧𝐬—𝐧𝐨 𝐠𝐢𝐦𝐦𝐢𝐜𝐤𝐬, 𝐧𝐨 𝐬𝐩𝐚𝐦, just honest, straightforward advice. Whether you need health, life, or other coverage, we’re here to help you find the best plan, without any pushy sales tactics or hidden agendas.

What sets us apart? We believe in 𝐭𝐫𝐚𝐧𝐬𝐩𝐚𝐫𝐞𝐧𝐜𝐲 𝐚𝐧𝐝 𝐭𝐫𝐮𝐬𝐭. Since 2013, we've been committed to offering genuine support, with no spam calls or emails. You choose when to talk to our expert advisors—on your terms.
We also mak",@policyxcomindia,IN,2014-07-23T05:46:43Z,77200,20267596,821,False,"policyx ""policy x"" ""health insurance"" ""term insurance"" ""policyx health insurance"" ""policy x review"" healthcare ""health insurance plans"" ""private medical insurance"" ""mediclaim policy"" ""health insurance plans for family"" ""best term insurance plan"" ""top term insurance plans"" ""best health insurance"" ""top term insurance plan"" ""how to buy term insurance"" ""how to buy health insurance"" ""best term insurance plan for 1 crore"" ""health insurance medical insurance"" ""medical health coverage""",2025-12-25T08:19:18.696421,finance
UC_A48syjVk95mRI8OefUR7g,Himani Chaudhary,"AMFI Regd. Mutual Fund Distributor  |  NISM Cert. Research Analyst  | Ex-Deloitte Financial Risk Consultant  |  IIT Delhi

Making you understand the Financial World. One video at a time. 

More About Me 👇👇

- AMFI Registered Mutual Fund Distributor (ARN-283063)

- NISM Certified Research Analyst

- Ex-Deloitte 4 Years | Financial Risk Consultant

- IIT Delhi | Data Analytics

- NIBM Pune | PGD In Banking & Finance

- Economics Honors | Delhi University

- Founder @financialvines

- Featured On N",@thehimanichaudhary,IN,2021-05-23T13:05:12.176645Z,70500,7578679,307,False,"""Himani Chaudhary"" Finance ""Stock Market"" ""Latest Finance News"" Investment ""Mutual Fund Distributor"" ""Research Analyst"" ""Government Schemes"" ""Long Term Investing"" ""Latest News"" ""Business News"" Money ""Personal Finance Educator"" ""Money Management"" ""Investing Plan"" ""Indian Stock Market"" ""Indian Economy"" ""RBI Rules & Regulations"" ""RBI Updates"" ""NSE Updates"" ""Stock Market Updates"" ""Finance News"" ""Mutual Funds""",2025-12-25T08:19:19.473744,finance
UCA-rvysNucUx8jB7_evcSew,Kiana Danial - Invest Diva,"WSJ & USA Today best-selling author here to help you take control of your financial future and accelerate your financial future with Triple Compounding™.

Featured on Business Insider, CNBC, Fox Business, Fox News, CNN, WSJ, and Forbes among others.

Start your Triple Compounding™ journey: www.triplecompounding.com

Kiana Danial's Mission: ​To help one million households accelerate their financial freedom, take control of their financial future, and create abundance for themselves and their fami",@investdiva,US,2011-01-07T21:31:24Z,65000,6329073,1033,False,"""invest diva"" ""kiana danial"" ""invest diva review"" ""invest diva movement"" ""investing for beginners"" ""how to invest in stocks"" stocks investing compounding ""triple compounding"" crypto",2025-12-25T08:19:20.186548,finance
UCHBOO9G9bGfebyxMhToGb8Q,The Financial Economics,"Investing in the stock market is undeniably a serious endeavor, one that demands a solid understanding of financial markets, discipline, and informed decision-making. To assist individuals in navigating this complex landscape, The Financial Economics has introduced a series of short, insightful videos where experienced investors share their invaluable wisdom and experiences. These bite-sized clips, carefully curated from in-depth interviews, zero in on specific topics, ensuring that our subscrib",@thefinancialeconomics,IN,2021-04-09T06:31:39.946682Z,50500,7005989,617,False,"""The Financial Economics"" TheFE ""Financial Economics"" ""Stock market"" Stocks Investment Investing ""Value Investing"" Compounding Finance Money Wealth",2025-12-25T08:19:20.932875,finance
UCsYH0SOA_DLBJu7hlYqFhXA,Rich Homie Quan - Topic,,,Unknown,2013-12-13T19:16:18Z,43700,592846685,825,False,,2025-12-25T08:19:21.670766,finance
UCFWexqyJ3MXG7HDoXxH5ZYA,The Wealth Circle,"Hi there, we are The Wealth Circle. 

Here, we dive deep into the world of finance - from navigating market crashes to unlocking the wealth-building secrets of legends like Warren Buffet and Robert Kiyosaki and many more.

This channel is our journey to demystify the economy and business for you. It's about honest, straightforward advice to help you grow your money and understand the market dynamics. 
No fluff, just real talk and actionable insights. Join our community as we explore the path to ",@thewealthcircle,US,2022-08-02T18:33:50.310122Z,36200,14753400,311,False,"""wealth circle"" Cardano ""Shiba Inu"" dogecoin ""Cathie wood"" ""CEO of ARK investments"" ""tesla stocks"" cryptocurrency ""elon musk"" investment finance ""stock market"" money wealth ""robert kiyosaki"" bitcoin ""real estate""",2025-12-25T08:19:22.546934,finance
UCG9c0SPsyfPipPvP3NFUvAg,Atul Agrawal ,"AtulHits is the one stop channel for all the podcasts and intresting videos you need to watch. Political, Entertainment, Astrology, and Physical health everything you need to know. We consume podcast not only watch it so you need good peoples to speak. 

Never Miss The Hits 


",@atulhhits,IN,2023-08-11T04:00:43.130766Z,35800,12749135,323,False,"""atul hits"" realhit ""atul hits podcast"" beerbicep ""trs show"" ""trs podcast"" ""atul hits podcasT"" ""real one"" ""podcast indian"" ""indian podcast"" ""black magic"" tantra ""kala jadu"" ""black jaadu""",2025-12-25T08:19:23.231774,finance
UCKEXuFtSzVbUZK60z2rzNhQ,Research Daddy - Telugu,"I am a licensed Mutual Fund Distributor, affiliated with BSE (Exchange No. 20131015-2) and operating in compliance with SEBI guidelines (Circular No. CIR/MRD/DSA/32/2013).

My mission is to empower individuals and families to achieve their long-term financial goals through disciplined, research-backed investment strategies. Whether you’re a first-time SIP investor or looking to optimize an established portfolio, We offer personalized guidance tailored to your unique needs.

Disclaimer: Mutual Fu",@researchdaddy,IN,2025-02-06T06:03:07.048548Z,25300,36581344,172,False,mutualfund mutualfundtelugu sip swp GOLD GOLDPRICE INFLATION TELANGANA,2025-12-25T08:19:23.881453,finance
UCVZSrgr6QDPyG44nB-43_2g,Tech Rakesh,"Welcome to Tech Rakesh!
This channel is all about Smartphones, Gadgets, and Honest Tech Reviews. यहाँ आपको मिलेगा easy भाषा में पूरी Tech knowledge — बिना किसी hype और बिना किसी promotion के।

What We Cover:

Latest Mobile Unboxing

Honest Smartphone Reviews

Upcoming Phones & Launch Updates

Best Phone Recommendations (Budget, Camera, Gaming)

Camera Samples & Performance Tests

Battery Drain, Heating & Gaming Reviews

Gadget Unboxing & Tech Tips
",@techrakesh,IN,2020-05-16T20:23:42.792595Z,13100,8994518,307,False,"""tech rakesh"" techrakesh ""mobile unboxing"" ""smartphone reviews"" ""honest tech review"" ""upcoming smartphones"" ""mobile reviews hindi"" ""tech hindi channel"" ""camera test mobile"" ""performance test mobile"" ""budget phones india"" ""best gaming phone"" ""best camera phone"" ""tech news hindi"" ""gadget unboxing india"" ""mobile comparison hindi"" ""hindi tech tips"" ""mobile heating test"" ""battery drain test"" ""realme review"" ""samsung review"" ""redmi review"" ""vivo review"" ""tech videos hindi"" ""unbiased tech review""",2025-12-25T08:19:24.577707,finance
UCcDliYrG4q4xc5Ke6KtyV3w,Rob The Investor - Investing In Stocks,"I focus on my Robinhood portfolio, stock market news, financial education, personal finance, business, and investing for beginners. Subscribe for more videos!",@investingrobinhoodinvestor,US,2017-07-09T18:36:04Z,10900,1430615,557,False,robinhood portfolio invest investing market stock etf brokerage free trading,2025-12-25T08:19:25.333474,finance
UCa4BNrOmEqXlkTvf0TSdfvg,Sam's Wallet,"Free travel, frugal tips & personal finance",@samswallet,Unknown,2023-07-28T20:01:30.414833Z,94200,19776498,75,False,,2025-12-25T08:19:26.075653,finance
UC7TEgC3UwJ2wI6m40rJOAFA,Analyzing Finance with Nick,"Analyzing Finance with Nick is a channel where I discuss topics in the world of finance, investing, and macroeconomics from the perspective of an investment professional with over ten years of experience working on the buyside. 

Email Questions to askafundmanager@gmail.com

Disclaimer:

Anything in this channel is for informational and educational purposes only and is not investment advice. All information contained herein is based upon information available to the public. No representation is ",@afnick,US,2019-08-12T01:44:02Z,92900,5786300,461,False,"""Nicholas Pardini"" ""Davos Research"" ""bear market"" ""corporate finance"" ""fundamental analysis"" forex macroeconomics ""federal reserve"" equities ""investing for beginners"" stocks ""federal reserve"" equities ""hedge fund"" inflation ""us inflation"" ""interest rates"" ""value investing"" ""dividend investing"" ""fundamental analysis"" ""financial literacy"" ""financial education"" ""yahoo finance""",2025-12-25T08:19:26.710089,finance
UCp_yYqQg20J-9zYW-7klBNQ,Binge Wealth ,"Binge Watch, Binge Wealth!
Making finance your next obsession💸
",@binge.wealth,Unknown,2024-08-19T14:04:24.064374Z,77800,32573424,315,False,"Finance ""personal finance"" ""money management""",2025-12-25T08:19:27.391491,finance
UCwt3tsaJwkL4lbtC7aYVBVw,Mr Yenom,💸 The Fun Side of Money 💸,@misteryenom,Unknown,2025-06-24T03:07:41.163277Z,73000,53606036,11,False,,2025-12-25T08:19:28.069446,finance
UCVhLjuXs5z5ZYJBxpeRbI1g,NorthStar Academy,"NorthStar Academy (NSA), formerly known as Irfat's Classes, started with the primary objective of providing the correct guidance and mentorship to students aspiring for a career in management, finance, and accounting.

Just like the bright northstar in the sky, the academy aims to guide students' aspirations to excellence. 
NSA has been an industry leader with batch after batch of students passing with flying colors. 

Over 15,000 students from 34+ countries worldwide are now placed in top compa",@northstaracademy,IN,2018-04-04T06:26:13Z,60100,60190476,1302,False,"""northstar academy"" ""northstar academy bangalore"" ""northstar academy acca"" ""northstar acca"" ""northstar academy reviews"" ""irfat sir classes"" ""northstar cma"" ""northstar acca"" ""northstar academy us cma"" ""nsa cma"" ""northstar bengaluru"" ""best cma classes"" ""northstar academy cma"" ""northstar academy cma review"" ""northstar academy reviews"" ""m irfat"" ""northstar cma"" ""northstar cfa"" ""northstar acca"" ""northstar academy us cma"" ""northstar academy ea"" ""irfat sir"" ""best cma classes"" ""commerce career""",2025-12-25T08:19:28.640694,finance
UCoO1dS6Eml7VwK8eIc64Lwg,The Kitab Official,,@thekitabofficial,Unknown,2024-01-01T12:13:03.358611Z,57600,15061952,547,False,,2025-12-25T08:19:29.570854,finance
UCAQpvfptgfkFuFJI2_fmveA,IPO Review by Groww,"Welcome to IPO Review by Groww!✨

Step into the exciting world of IPOs with our dedicated channel, where we bring you everything from industry insights and competitor analysis to grey market premium updates and subscription data. Whether it’s main board IPOs or SME IPOs, our comprehensive reviews will equip you with all the information you need to make informed decisions.

Our mission is to educate and inform, not to advise, so you can confidently navigate the IPO market.

Ready to stay ahead in",@iporeviewbygroww,IN,2024-09-03T14:59:46.256704Z,53400,3288350,252,False,"ipo ""ipo review"" ""new ipo"" ""ipo gmp"" ""ipo news"" ""ipo 2025"" ""ipo apply"" ""ipo groww"" ""ipo review"" ""ipo market"" ""what is ipo"" ""latest ipo"" ""ipo update"" ""new ipo 2025"" ""ipo process"" ""ipo in hindi"" ""ipo gmp today"" ""invest in ipo"" ""upcoming ipo"" ""ipo analysis"" ""what is an ipo"" ""how to buy ipo"" ""ipo news"" ""ipo news latest"" ""groww ipo"" ""groww ipo apply"" ""ipo analysis groww"" ""ipo allotment status"" ""ipo listing date"" ""best ipo to invest"" ""ipo listing gains"" ""latest ipo listing"" ""groww app ipo apply""",2025-12-25T08:19:30.341112,finance
UCJ5hyeKm6-Sw-Kn7qT9jLgw,Tech Groove,"Passionate successful Veteran working in entertainment and online businesses.

Young investor in real estate, stocks and crypto looking to help and learn about peoples experiences.

Looking forward to share the ups and downs of life, talking politics, sports, creative arts and social media future influence.


",@anotherwinningchannel305,Unknown,2021-03-17T09:48:33.800844Z,49900,87301376,167,False,,2025-12-25T08:19:31.002568,finance
UCfVoRixb6FlrLa02TBDnTrg,Cash Flow,"🌟 Empowering Your Financial Journey
💸 INCOME | 📊 BUDGET | 🚀 FREEDOM | 🌱 GROWTH  |  SUBSCRIBE SO YOU DON'T MISS ANYTHING ❤️

",@caash_flow,US,2016-03-26T16:11:03Z,46100,61255810,414,False,,2025-12-25T08:19:31.653343,finance
UC6rM1UG3BE6_x3sqAuA-qMA,TOGI,"Togi Fanpage ❗ Not impersonating
Daily TOGI clips ❗",@togigeneral,Unknown,2024-06-06T17:11:51.022748Z,38300,173120431,1565,False,"togi ""shane stoffer"" gym bodybuilding fitness gymbro gambling casino gamble ""gym bro"" bodybuilder muscle muscles viral edit funny humour compilation ""funny video"" money millionaire lamborghini gear cycle nightlife lifestyle crypto trading baccarrat roulette slots slot ""max win"" ""live stream"" livestream highlights",2025-12-25T08:19:32.319740,finance
UC-R3etkvm1fzXobn7-ntH6w,Beyondbeautybyshannon,"A stay at home mom who is tackling life and all the challenges handed to us, one day at a time.
",@beyondbeautybyshannon,Unknown,2012-05-26T15:42:54Z,36600,28356969,344,False,,2025-12-25T08:19:33.178057,finance
UC4qtVl1kpaKhNPd_AgeS5Dw,Real Deal Futures,"100% Free Live Trading 9:15am Daily
",@realdealfutures,Unknown,2022-12-01T18:21:21.449881Z,13600,15555443,1664,False,"realdealzach ""real deal zach"" ""real deal futures"" ""real deal"" ""real deal trading"" trading ""live trading"" ""day trading"" daytrading liquidity futures ""futures trading"" ""trading psychology"" ""trading mindset"" livetrading ""bookmap live"" topstep ""top step"" topstepx tradeify ""prop firm"" propfirm propfirms ""prop firms"" ""funded account"" forex ""forex trading"" ftmo nasdaq s&p500 ""dow jones"" us30 nas100 nq es ym ""day trading strategy"" ""trading tips"" ""funded trader"" ict liquidity bookmap ""bookmap live""",2025-12-25T08:19:33.842850,finance
UCul32mx3ml9CNUEwHD_GwdQ,My Finance Empire,⬇️ Not Saving Enough? Use my Budget Planners 💵,@my.finance.empire,MT,2023-07-13T21:37:23.30091Z,2170,616064,369,False,"budget budgeting money investing ""stock market"" debt ""emergency fund""",2025-12-25T08:19:34.784985,finance
UCHZUr583uEIeCzu_PJTcbtw,Taxsec,,@taxsec,IN,2022-11-30T18:46:01.990971Z,1880,831247,176,False,"""Income Tax"" GST ""Shop Act registration"" ""Income Tax return Filing"" ""How to File Income Tax Return"" ITR ""GST registration"" ""GST return filing"" ""TDS Return FILING"" ""TAN registrationn"" ""GSTR 3b return filing"" ""How to File GSTR 3b"" ""Stamp Paper Online Kaise Nikale"" ""GSTR 1 Return Filing"" ""How to File GSTR 1"" ""gst challan payment online"" ""gst return filing"" ""gst 3b return filing"" ""How to Pay Advance Tax Payment Online"" ""itr filing online 2024-25"" ""itr file 24-25"" ""How to File ITR 1 for AY 24-25""",2025-12-25T08:19:35.484637,finance
UC-gGR30H7MUZy2Rg9GiDMQg,Stock Market Simplified,"Our videos break down the stock market📈 in clear, easy terms, helping you understand how it works. From basic ideas to important concepts, we make learning about investing simple and straightforward—no prior knowledge needed. Perfect for anyone curious about the stock market!

Welcome to Stock Market Simplified! 📈 Subscribe!!
",@stocks.market.simplified,NL,2024-08-09T12:00:31.408416Z,910,330207,27,False,,2025-12-25T08:19:36.286286,finance
UC3oMbJw4Na8Wzc6Pko_DnKw,Finance Master,"Everyday finance content.
💰 Money | 📉 Debt | 🏢 Business
Improve your life with simple, powerful tips.
",@thefinancemaster2,US,2025-10-06T18:55:10.058823Z,376,25407,3,False,,2025-12-25T08:19:36.920232,finance
UC5aDb2qEoiY1a_pxkPfV8BA,Inspire Success 07 ,Never Give Up.,@inspire_success_07,Unknown,2023-12-02T15:23:26.017371Z,82600,25256575,72,False,,2025-12-25T08:19:37.479172,lifestyle
UC5aeDGD1KSx3VjMA1NTCpoQ,Utkarsh Bhardwaz,"



Hey Everyone 👋😉

This channel is all about daily life, study motivation, workout, and a bit of fashion too👀

Whether you're here to chill, get inspired, or just vibe, you're in the right place!

So happy you're here! Hit that subscribe button and join the fam!!!❤️





For business queries:
uraj13823@gmail.com
",@utkarshbhardwaz,IN,2020-11-21T10:37:13.268081Z,30900,13391685,217,False,"""NEET 2026 preparation"" ""NEET study routine"" ""Study with me NEET"" ""NEET aspirant vlog"" ""Silent study for NEET"" ""NEET biology revision"" ""NEET physics strategy"" ""NEET chemistry preparation"" ""Study vlog class 12"" ""Realistic study vlog"" ""NEET daily routine"" ""NEET timetable 2026"" ""How to crack NEET 2026"" ""NEET preparation without coaching"" ""How many hours to study for NEET"" ""Topper study routine NEET"" ""Best books for NEET"" ""Self study for NEET"" ""NEET motivation for students"" ""Daily study plan NEET""",2025-12-25T08:19:38.147818,lifestyle
UC76lfIs6His4b7dd9IR6dcA,Symotion,"⚠️ALERT⚠️read it
This channel is intended solely for creative expression and non-commercial use. I do not claim ownership of the music or visuals used — all rights remain with their respective owners.

🎬 My contribution involves editing, mixing, and creatively enhancing videos by adding effects and visual elements to elevate the overall atmosphere — always with full acknowledgment and deep appreciation for the original creators.

🎵 Whenever possible, I reach out to the original artists for permi",@symotion1,GB,2025-06-11T11:17:44.475825Z,496,451118,8,False,,2025-12-25T08:19:38.968848,lifestyle
UC3kSS-Lb9jEDvPqB_xWlM-A,DenzelMotivates ,"🌟 Welcome to Denzel Motivates 🌟

We’ve officially hit 100,000 strong – and it’s all because of you.
Thank you for being part of this journey, for every like, share, and word of encouragement.
This isn’t just a number – it’s a growing community of dreamers, doers, and believers.

🎙️ Here, you’ll find powerful motivational content inspired by the voice and spirit of Denzel Washington — made to push you, uplift you, and remind you:
You were built for more.

💬 Whether you’re chasing success, fightin",@denzelmotivates01,US,2024-11-30T05:28:38.63943Z,131000,41761050,624,False,"Motivation Success ""Motivational videos"" ""Motivational speech"" ""Trump motivational"" ""The growth mindset"" ""David gaggan"" ""Discipline videos"" Discipline Billionaire Millionaire ""Success mind"" Motivationa ""Motivationa videos"" Inspirational",2025-12-25T08:19:39.632231,lifestyle
UCHHSW6yfj6EfA9__O29C1Jw,Gunu Bindass Medico,"—𝐀 𝐆𝐈𝐑𝐋 𝐖𝐈𝐓𝐇 𝐁𝐈𝐆 𝐃𝐑𝐄𝐀𝐌𝐒

• 𝑆𝑡𝑢𝑑𝑦𝑔𝑟𝑎𝑚 • 𝑀𝑜𝑡𝑖𝑣𝑎𝑡𝑖𝑜𝑛 • 𝐹𝑢𝑡𝑢𝑟𝑒 • 𝐿𝑖𝑓𝑒 𝑇𝑟𝑢𝑡ℎ𝑠 • 𝐿𝑖𝑓𝑒𝑠𝑡𝑦𝑙𝑒 • 𝑉𝑙𝑜𝑔𝑠 •

💰𝙻𝚎𝚝’𝚜 𝚖𝚎𝚎𝚝 𝚊𝚝 𝚝𝚑𝚎 𝚃𝙾𝙿
🪐𝙰𝚜𝚝𝚛𝚘𝚙𝚑𝚒𝚕𝚎
✨𝙸𝙽𝙵𝙹
🔺𝚂𝚝𝚞𝚍𝚎𝚗𝚝 + 𝙳𝚊𝚗𝚌𝚎𝚛
💬 𝙱𝚎𝚜𝚝 𝚚𝚞𝚘𝚝𝚎𝚜 𝚘𝚗 𝙲𝚘𝚖𝚖𝚞𝚗𝚒𝚝𝚢 𝙳𝙰𝙸𝙻𝚈

Hello everyone! I’m 𝙂𝙪𝙣𝙜𝙪𝙣 𝙎𝙞𝙣𝙜𝙝, and I’m here to share my NEET journey with all of you. 
This channel isn’t just about my path; it’s about our shared experiences, the ups and downs,’ day-night hard work and 𝐮𝐧𝐫𝐞𝐚𝐥𝐢𝐬𝐭𝐢𝐜 𝐝𝐫𝐞𝐚𝐦𝐬 :)🤭

Remember, each challenge we face makes us stronger and every little victory bri",@gunubindassmedico,IN,2023-01-27T16:30:05.578881Z,242000,158789632,354,False,neet neet2024 neet2023 mbbs aiims motivation study mbbs aesthetic mbbs govtcollege neetvlog mbbsvlogs roomtour dailyvlogs physicswallah pw alakhpandey livestream luxury jee medico medical dailyvlog studyvlog Bams lifestyle thatgirl aesthetic outfit,2025-12-25T08:19:40.379479,lifestyle
UCOxxYYX_ybcblj59ri3ZUXA,Miss optimistic,"Hello Everyone !!
Welcome to my channel😊..
 This is Miss Optimistic I created this channel to share my NEET  journey with you.I am a NEET aspirant creating shorts,mini vlogs and educational  videos to help fellow students succeed in their entrance exams. My content includes quick tips, study strategies, and important concepts to make your preparation easier. Join me on this journey, and let's achieve our goals together!So guyz puri journey me sath rahiyega..🤝 Stay connected .

Well ! Here it is ",@miss.optimistic,IN,2023-07-01T23:05:00.656718Z,249000,217549217,801,False,,2025-12-25T08:19:41.134953,lifestyle
UCKyVE9vRA-3XawGuS6F2hxw,Goat Mentality,"🔥 Welcome To GOAT Mentality 🔥
Where Discipline Meets Motivation 💪 And Dreamers Become Doers 🚀.

⭐Every Quote Here Hits Deep 🎯 Raw,Real And 100% relatable.

⭐We Talk Grind,Mindset And Self-Growth 💭 Because Being The 🐐 (Greatest Of All Time) Isn’t About luck It’s About Mentality.

🌟 Stay focused. Stay hungry. Stay legendary. 

👇 Subscribe Now And Level Up Your Mindset Every Day🗿
#GOATMentality #Motivation #Mindset ",@goatmentality18,Unknown,2025-09-30T03:40:03.453925Z,7070,10194803,82,False,"Motivation ""Motivation shorts"" ""Motivation quotes"" ""Virat Kohli"" Goat ""Virat Kohli motivation"" ""Virat Kohli edit"" Inspiration Relatable ""Goat mentality"" Goals",2025-12-25T08:19:41.994002,lifestyle
UCR7j7XeuVljxHzoPE9rY4UQ,Warriormentality,"📈 | Get 1% better everyday
🧠 | Become the best version of yourself
👑 | Stay disciplined
",@warriormentalitymotivation0,Unknown,2024-01-15T18:25:18.314039Z,4950,6959070,116,False,,2025-12-25T08:19:42.730882,lifestyle
UCSZyl9beiOKcMBuR6tO0q2A,Limitless Motivation,"I'm here to inspire and help you take that first step.

Let my channel be a place you can return to for valuable insights anytime. 🙏🏼
My mission is to motivate you through life's ups and downs.


🔴 Disclaimer: This is a fan channel inspired by Denzel Washington. The voice you hear is AI-generated inspired by Denzel Washington's. I'm not officially connected to Denzel Washington or his estate. My goal is to share motivational content based on his teachings for inspiration and education. I aim to ",@thelimitlessmotiv,GB,2024-04-07T11:14:59.574055Z,179000,11115023,70,False,"""Denzel Washington Motivation"" ""Motivational Speech"" ""Inspirational speech"" ""Motivational videos"" Self-improvement ""Personal growth"" ""Daily motivation"" ""Powerful speeches"" ""Positive mindset"" ""Fearless motivation"" ""Motivation to keep going"" ""Motivational quotes"" ""motivational speech in english"" ""positive affirmations"" ""best motivational inspirational speech"" ""inspirational speeches about life"" ""sleep motivational speech"" ""motivational speech for success in life""",2025-12-25T08:19:43.457876,lifestyle
UCG86cnlmMLaCG7GT2xysuDA,CricVenky16,Thanks for your support ,@cricvenkysxd16,IN,2024-02-13T04:28:35.498802Z,45100,49540517,913,False,@CricVenkysxd16 @scorchedit @jayeditsxd07 @Tanvircricket @Editx18 @daimeditzxd07 #cricket #cricketshorts #ipl #cricketedits,2025-12-25T08:19:44.117138,lifestyle
UC6S7CIl54VS1SmTx0pPA2gw,TG Inspiration,"Well come to my channel 


Channel name :- TG Inspiration

MOTIVATIONAL QUOTES DAILY ONE VIDEO UPLOADED 🕒🔥

",@tginspiration,NP,2023-03-06T08:40:29.751392Z,51400,13738468,16,False,"#shorts #short #viral #virlvideo #trend #trending ""#short feed"" #millionaire ""TG Inspiration"" Earning ""Online earning"" Money",2025-12-25T08:19:44.889142,lifestyle
UC00e5CQBgPm7oOv7v-19r5A,EmpowerEdge,"Motivation and discipline💸Become a great person!
https://shop.beacons.ai/empoweredge211/307fc2f8-6f5e-47fe-a196-2231217e1ef2

",@empoweredgemotivation,MX,2018-07-22T23:43:06Z,14200,9842891,1041,False,"motivation ""motivational speech"" discipline hopecore ""motivational video"" mindset mentality ""mental toughness"" ""motivational speech"" ""overcoming obstacles"" ""personal development"" determination",2025-12-25T08:19:45.546835,lifestyle
UC8ZLta8aLfESsP1Wr1AcroQ,Bold Vision 101,"🔥 Bold content. Vision driven. 101% effort.
🎯 Motivation, insight, and entertainment that hits different. #BoldVision101
🎬 A project of @RAFMediaCo

📩 For advertisements, sponsorships, affiliates, business, or any other inquiries:
boldvision101official@gmail.com

⚖️ Disclaimer:
Under Section 107 of the Copyright Act 1976, ""fair use"" is permitted for purposes such as criticism, commentary, news reporting, teaching, scholarship, and research.
Fair use allows limited use of copyrighted material wit",@boldvision101,US,2024-05-14T06:18:18.898042Z,123000,94233204,134,False,"""podcast shorts"" shorts motivation ""motivational video"" motivational ""motivational speech"" ""morning motivation"" ""best motivational speech"" ""best motivational video"" ""best motivation"" ""study motivation"" ""motivation videos"" ""absolute motivation"" ""motivation 2023"" ""life motivation"" ""motivation speech"" ""absolute motivation compilation"" ""motivational videos"" ""discipline motivation"" ""gym motivation"" ""2023 motivation"" ""motivational quotes"" ""motivation music"" ""1 hour motivation"" ""wake up motivation""",2025-12-25T08:19:46.316277,lifestyle
UC-rdtxW_qtmvV1XkCso9ZEg,GrindX,"“Welcome to GrindX – your daily dose of unstoppable motivation!
We create powerful edits and inspirational stories to fuel your hustle, sharpen your mindset, and push you beyond limits.
No excuses. No shortcuts. Just pure drive to help you conquer your goals.
Stay consistent, stay hungry – Peak your mind!” ",@grind_x7,Unknown,2025-08-26T13:03:58.030377Z,7960,11413683,107,False,,2025-12-25T08:19:47.016808,lifestyle
UCLHcGYPaBfy3T88-uhuvvYQ,Study Bubble,,@the_study_bubble,Unknown,2022-12-30T20:54:46.167587Z,19200,5420165,125,False,,2025-12-25T08:19:47.670712,lifestyle
UCOI1bErXhpCPySV0aZCkIJw,Quotation_official,"💯❤️💫R E A D  Q U O T E S  F O R  B E T T E R  DAYS. 🔥



For sponsorship & business enquiries.👇
@nikhil534ver@gmail.com",@quotation_0,Unknown,2024-09-10T17:08:12.373224Z,253000,219732676,1092,False,"""Quotes channel"" Quotes @Quotation_0 ""Inspirational Quotes"" ""Motivational quotes"" ""Success mindset quotes"" @motivationquoteshala @quotes_official @QuoteUnQuoteShorts @quotesbilliore @quotesforyou1 @MrVivekBindra @A2Motivation @SONUSHARMAMotivation @ravindra_bharti_official @ONLYMOTIVATION_ @Motivatedline",2025-12-25T08:19:48.375235,lifestyle
UCLmlXI2pNOKg6VMB19JawBA,Hi TV SPIRITUAL,"Welcome To Hi TV SPIRITUAL YouTube Channel.

Subscribe for Regular Updates,
Thank You.
",@hitvspiritual8992,IN,2020-08-02T17:31:01.078553Z,133000,34330481,881,False,"""Hi TV Spiritual"" spiritual Worship ""Spiritual Remedies"" ""telugu spiritual videos"" meditation spirituality vasikaranam Devotional ""telugu devotional videos"" ""telugu bhakti"" ""Energy Mantra"" ""positive energy"" Astrology Numerology Horoscope Forecasts Palmistry ""rasi phalalu in telugu"" ""telugu horoscope"" kasyap ""mvn kashyap"" ""life coach mvn kasyap"" ""mvn kashyap telugu"" ""mvn kashyap motivational videos"" ""motivational videos"" ""easy money making ideas"" passion happiness ""human psychology""",2025-12-25T08:19:49.230545,lifestyle
